33840,20.0,5.0,8.5,1.0,8.0,7.6
34020,20.0,5.0,8.5,1.0,8.0,7.6
34200,20.0,5.0,8.5,1.0,8.0,7.6
34380,20.0,5.0,8.5,1.0,8.0,7.6
34560,20.0,5.0,8.5,1.0,8.0,7.6
34740,20.0,5.0,8.5,1.0,8.0,7.6
34920,20.0,5.0,8.5,1.0,8.0,7.6
35400,20.0,5.0,8.5,1.0,8.0,7.6
35280,20.0,5.0,8.5,1.0,8.0,7.6
35460,20.0,5.0,8.5,1.0,8.0,7.6
35820,20.0,5.0,8.5,1.0,8.0,7.6
36000,20.0,5.0,8.5,1.0,8.0,7.6
36180,20.0,5.0,8.5,1.0,8.0,7.6
36360,20.0,5.0,8.5,1.0,8.0,7.6
36540,20.0,5.0,8.5,1.0,8.0,7.6
36720,20.0,5.0,8.5,1.0,8.0,7.6
36900,20.0,5.0,8.5,1.0,8.0,7.6
37080,20.0,5.0,8.5,1.0,8.0,7.6
37260,20.0,5.0,8.5,1.0,8.0,7.6
37440,20.0,5.0,8.5,1.0,8.0,7.6
37620,20.0,5.0,8.5,1.0,8.0,7.6
37800,20.0,5.0,8.5,1.0,8.0,7.6
37980,20.0,5.0,8.5,1.0,8.0,7.6
38160,20.0,5.0,8.5,1.0,8.0,7.6
38340,20.0,5.0,8.5,1.0,8.0,7.6
38520,20.0,5.0,8.5,1.0,8.0,7.6
38700,20.0,5.0,8.5,1.0,8.0,7.6
38880,20.0,5.0,8.5,1.0,8.0,7.6
39060,20.0,5.0,8.5,1.0,8.0,7.6
39240,20.0,5.0,8.5,1.0,8.0,7.6
39420,20.0,5.0,8.5,1.0,8.0,7.6
39600,20.0,5.0,8.5,1.0,8.0,7.6
39780,20.0,5.0,8.5,1.0,8.0,7.6
39960,20.0,5.0,8.5,1.0,8.0,7.6
40140,20.0,5.0,8.5,1.0,8.0,7.6
40320,20.0,5.0,8.5,1.0,8.0,7.6
40500,20.0,5.0,8.5,1.0,8.0,7.6
40680,20.0,5.0,8.5,1.0,8.0,7.6
40860,20.0,5.0,8.5,1.0,8.0,7.6
41040,20.0,5.0,8.5,1.0,8.0,7.6
41220,20.0,5.0,8.5,1.0,8.0,7.6
41400,20.0,5.0,8.5,1.0,8.0,7.6
41580,20.0,5.0,8.5,1.0,8.0,7.6
41760,20.0,5.0,8.5,1.0,8.0,7.6
41940,20.0,5.0,8.5,1.0,8.0,7.6
42120,20.0,5.0,8.5,1.0,8.0,7.6
42300,20.0,5.0,8.5,1.0,8.0,7.6
42480,20.0,5.0,8.5,1.0,8.0,7.6
42660,20.0,5.0,8.5,1.0,8.0,7.6
42840,20.0,5.0,8.5,1.0,8.0,7.6
43020,20.0,5.0,8.5,1.0,8.0,7.6
43200,20.0,5.0,8.5,1.0,8.0,7.6
43380,20.0,5.0,8.5,1.0,8.0,7.6
43560,20.0,5.0,8.5,1.0,8.0,7.6
43740,20.0,5.0,8.5,1.0,8.0,7.6
43920,20.0,5.0,8.5,1.0,8.0,7.6
44100,20.0,5.0,8.5,1.0,8.0,7.6
44280,20.0,5.0,8.5,1.0,8.0,7.6
44460,20.0,5.0,8.5,1.0,8.0,7.6
44640,20.0,5.0,8.5,1.0,8.0,7.6
44820,20.0,5.0,8.5,1.0,8.0,7.6
45000,20.0,5.0,8.5,1.0,8.0,7.6
45180,20.0,5.0,8.5,1.0,8.0,7.6
45360,20.0,5.0,8.5,1.0,8.0,7.6
45540,20.0,5.0,8.5,1.0,8.0,7.6
45720,20.0,5.0,8.5,1.0,8.0,7.6
45900,20.0,5.0,8.5,1.0,8.0,7.6
46080,20.0,5.0,8.5,1.0,8.0,7.6
46260,20.0,5.0,8.5,1.0,8.0,7.6
46440,20.0,5.0,8.5,1.0,8.0,7.6
46620,20.0,5.0,8.5,1.0,8.0,7.6
46800,20.0,5.0,8.5,1.0,8.0,7.6
46980,20.0,5.0,8.5,1.0,8.0,7.6
47160,20.0,5.0,8.5,1.0,8.0,7.6
47340,20.0,5.0,8.5,1.0,8.0,7.6
47520,20.0,5.0,8.5,1.0,8.0,7.6
47700,20.0,5.0,8.5,1.0,8.0,7.6
47880,20.0,5.0,8.5,1.0,8.0,7.6
48060,20.0,5.0,8.5,1.0,8.0,7.6
48240,20.0,5.0,8.5,1.0,8.0,7.6
47420,20.0,5.0,8.5,1.0,8.0,7.6
48611,20.0,5.0,8.5,1.0,8.0,7.6
48780,20.0,5.0,8.5,1.0,8.0,7.6
48960,20.0,5.0,8.5,1.0,8.0,7.6
49140,20.0,5.0,8.5,1.0,8.0,7.6
49320,20.0,5.0,8.5,1.0,8.0,7.6
49500,20.0,5.0,8.5,1.0,8.0,7.6
49680,20.0,5.0,8.5,1.0,8.0,7.6
49860,20.0,5.0,8.5,1.0,8.0,7.6
50040,20.0,5.0,8.5,1.0,8.0,7.6
50220,20.0,5.0,8.5,1.0,8.0,7.6
50400,20.0,5.0,8.5,1.0,8.0,7.6
50580,20.0,5.0,8.5,1.0,8.0,7.6
50760,20.0,5.0,8.5,1.0,8.0,7.6
50940,20.0,5.0,8.5,1.0,8.0,7.6
51120,20.0,5.0,8.5,1.0,8.0,7.6
51300,20.0,5.0,8.5,1.0,8.0,7.6
51480,20.0,5.0,8.5,1.0,8.0,7.6
51660,20.0,5.0,8.5,1.0,8.0,7.6
51840,20.0,5.0,8.5,1.0,8.0,7.6
52020,20.0,5.0,8.5,1.0,8.0,7.6
52200,20.0,5.0,8.5,1.0,8.0,7.6
52380,20.0,5.0,8.5,1.0,8.0,7.6
52560,20.0,5.0,8.5,1.0,8.0,7.6
52740,20.0,5.0,8.5,1.0,8.0,7.6
52920,20.0,5.0,8.5,1.0,8.0,7.6
53100,20.0,5.0,8.5,1.0,8.0,7.6
53280,20.0,5.0,8.5,1.0,8.0,7.6
53460,20.0,5.0,8.5,1.0,8.0,7.6
53640,20.0,5.0,8.5,1.0,8.0,7.6
53820,20.0,5.0,8.5,1.0,8.0,7.6
54000,20.0,5.0,8.5,1.0,8.0,7.6
54180,20.0,5.0,8.5,1.0,8.0,7.6
54360,20.0,5.0,8.5,1.0,8.0,7.6
54540,20.0,5.0,8.5,1.0,8.0,7.6
54720,20.0,5.0,8.5,1.0,8.0,7.6
54900,20.0,5.0,8.5,1.0,8.0,7.6
55080,20.0,5.0,8.5,1.0,8.0,7.6
55260,20.0,5.0,8.5,1.0,8.0,7.6
55440,20.0,5.0,8.5,1.0,8.0,7.6
55620,20.0,5.0,8.5,1.0,8.0,7.6
55800,20.0,5.0,8.5,1.0,8.0,7.6
55980,20.0,5.0,8.5,1.0,8.0,7.6
56160,20.0,5.0,8.5,1.0,8.0,7.6
56340,20.0,5.0,8.5,1.0,8.0,7.6
56520,20.0,5.0,8.5,1.0,8.0,7.6
56700,20.0,5.0,8.5,1.0,8.0,7.6
56880,20.0,5.0,8.5,1.0,8.0,7.6
57060,20.0,5.0,8.5,1.0,8.0,7.6
57240,20.0,5.0,8.5,1.0,8.0,7.6
57420,20.0,5.0,8.5,1.0,8.0,7.6
57600,20.0,5.0,8.5,1.0,8.0,7.6
57780,20.0,5.0,8.5,1.0,8.0,7.6
57960,20.0,5.0,8.5,1.0,8.0,7.6
58140,20.0,5.0,8.5,1.0,8.0,7.6
58320,20.0,5.0,8.5,1.0,8.0,7.6
58500,20.0,5.0,8.5,1.0,8.0,7.6
58680,20.0,5.0,8.5,1.0,8.0,7.6
58860,20.0,5.0,8.5,1.0,8.0,7.6
59040,20.0,5.0,8.5,1.0,8.0,7.6
59220,20.0,5.0,8.5,1.0,8.0,7.6
59400,20.0,5.0,8.5,1.0,8.0,7.6
59580,20.0,5.0,8.5,1.0,8.0,7.6
59760,20.0,5.0,8.5,1.0,8.0,7.6
59940,20.0,5.0,8.5,1.0,8.0,7.6
60120,20.0,5.0,8.5,1.0,8.0,7.6
60300,20.0,5.0,8.5,1.0,8.0,7.6
60480,20.0,5.0,8.5,1.0,8.0,7.6
60660,20.0,5.0,8.5,1.0,8.0,7.6
60840,20.0,5.0,8.5,1.0,8.0,7.6
61020,20.0,5.0,8.5,1.0,8.0,7.6
61200,20.0,5.0,8.5,1.0,8.0,7.6
61380,20.0,5.0,8.5,1.0,8.0,7.6
61560,20.0,5.0,8.5,1.0,8.0,7.6
61740,20.0,5.0,8.5,1.0,8.0,7.6
61920,20.0,5.0,8.5,1.0,8.0,7.6
62100,20.0,5.0,8.5,1.0,8.0,7.6
62280,20.0,5.0,8.5,1.0,8.0,7.6
62460,20.0,5.0,8.5,1.0,8.0,7.6
62640,20.0,5.0,8.5,1.0,8.0,7.6
62820,20.0,5.0,8.5,1.0,8.0,7.6
63000,20.0,5.0,8.5,1.0,8.0,7.6
63180,20.0,5.0,8.5,1.0,8.0,7.6
63360,20.0,5.0,8.5,1.0,8.0,7.6
63540,20.0,5.0,8.5,1.0,8.0,7.6
63720,20.0,5.0,8.5,1.0,8.0,7.6
63900,20.0,5.0,8.5,1.0,8.0,7.6
64080,20.0,5.0,8.5,1.0,8.0,7.6
64260,20.0,5.0,8.5,1.0,8.0,7.6
64440,20.0,5.0,8.5,1.0,8.0,7.6
64620,20.0,5.0,8.5,1.0,8.0,7.6
64800,20.0,5.0,8.5,1.0,8.0,7.6
64980,20.0,5.0,8.5,1.0,8.0,7.6
65160,20.0,5.0,8.5,1.0,8.0,7.6
65340,20.0,5.0,8.5,1.0,8.0,7.6
65520,20.0,5.0,8.5,1.0,8.0,7.6
65700,20.0,5.0,8.5,1.0,8.0,7.6
65880,20.0,5.0,8.5,1.0,8.0,7.6
66060,20.0,5.0,8.5,1.0,8.0,7.6
66240,20.0,5.0,8.5,1.0,8.0,7.6
66420,20.0,5.0,8.5,1.0,8.0,7.6
66600,20.0,5.0,8.5,1.0,8.0,7.6
66780,20.0,5.0,8.5,1.0,8.0,7.6
66960,20.0,5.0,8.5,1.0,8.0,7.6
67140,20.0,5.0,8.5,1.0,8.0,7.6
67320,20.0,5.0,8.5,1.0,8.0,7.6
67500,20.0,5.0,8.5,1.0,8.0,7.6
67680,20.0,5.0,8.5,1.0,8.0,7.6
68040,20.0,5.0,8.5,1.0,8.0,7.6
68220,20.0,5.0,8.5,1.0,8.0,7.6
68400,20.0,5.0,8.5,1.0,8.0,7.6
68580,20.0,5.0,8.5,1.0,8.0,7.6
68760,20.0,5.0,8.5,1.0,8.0,7.6
68940,20.0,5.0,8.5,1.0,8.0,7.6
69120,20.0,5.0,8.5,1.0,8.0,7.6
69300,20.0,5.0,8.5,1.0,8.0,7.6
69480,20.0,5.0,8.5,1.0,8.0,7.6
69660,20.0,5.0,8.5,1.0,8.0,7.6
69840,20.0,5.0,8.5,1.0,8.0,7.6
70020,20.0,5.0,8.5,1.0,8.0,7.6
70200,20.0,5.0,8.5,1.0,8.0,7.6
70380,20.0,5.0,8.5,1.0,8.0,7.6
70560,20.0,5.0,8.5,1.0,8.0,7.6
70740,20.0,5.0,8.5,1.0,8.0,7.6
70920,20.0,5.0,8.5,1.0,8.0,7.6
71100,20.0,5.0,8.5,1.0,8.0,7.6
71280,20.0,5.0,8.5,1.0,8.0,7.6
71460,20.0,5.0,8.5,1.0,8.0,7.6
71820,20.0,5.0,8.5,1.0,8.0,7.6
72000,20.0,5.0,8.5,1.0,8.0,7.6
72180,20.0,5.0,8.5,1.0,8.0,7.6
72360,20.0,5.0,8.5,1.0,8.0,7.6
72540,20.0,5.0,8.5,1.0,8.0,7.6
72720,20.0,5.0,8.5,1.0,8.0,7.6
73080,20.0,5.0,8.5,1.0,8.0,7.6
73260,20.0,5.0,8.5,1.0,8.0,7.6
73440,20.0,5.0,8.5,1.0,8.0,7.6
73620,20.0,5.0,8.5,1.0,8.0,7.6
73800,20.0,5.0,8.5,1.0,8.0,7.6
73980,20.0,5.0,8.5,1.0,8.0,7.6
74160,20.0,5.0,8.5,1.0,8.0,7.6
74340,20.0,5.0,8.5,1.0,8.0,7.6
74520,20.0,5.0,8.5,1.0,8.0,7.6
74700,20.0,5.0,8.5,1.0,8.0,7.6
74880,20.0,5.0,8.5,1.0,8.0,7.6
75060,20.0,5.0,8.5,1.0,8.0,7.6
75240,20.0,5.0,8.5,1.0,8.0,7.6
75600,20.0,5.0,8.5,1.0,8.0,7.6
75780,20.0,5.0,8.5,1.0,8.0,7.6
75960,20.0,5.0,8.5,1.0,8.0,7.6
76140,20.0,5.0,8.5,1.0,8.0,7.6
76320,20.0,5.0,8.5,1.0,8.0,7.6
76500,20.0,5.0,8.5,1.0,8.0,7.6
76680,20.0,5.0,8.5,1.0,8.0,7.6
76860,20.0,5.0,8.5,1.0,8.0,7.6
77040,20.0,5.0,8.5,1.0,8.0,7.6
77220,20.0,5.0,8.5,1.0,8.0,7.6
77400,20.0,5.0,8.5,1.0,8.0,7.6
77580,20.0,5.0,8.5,1.0,8.0,7.6
77760,20.0,5.0,8.5,1.0,8.0,7.6
77940,20.0,5.0,8.5,1.0,8.0,7.6
78120,20.0,5.0,8.5,1.0,8.0,7.6
78300,20.0,5.0,8.5,1.0,8.0,7.6
78480,20.0,5.0,8.5,1.0,8.0,7.6
78660,20.0,5.0,8.5,1.0,8.0,7.6
78840,20.0,5.0,8.5,1.0,8.0,7.6
79020,20.0,5.0,8.5,1.0,8.0,7.6
79200,20.0,5.0,8.5,1.0,8.0,7.6
79380,20.0,5.0,8.5,1.0,8.0,7.6
79560,20.0,5.0,8.5,1.0,8.0,7.6
79740,20.0,5.0,8.5,1.0,8.0,7.6
79920,20.0,5.0,8.5,1.0,8.0,7.6
80100,20.0,5.0,8.5,1.0,8.0,7.6
80280,20.0,5.0,8.5,1.0,8.0,7.6
80460,20.0,5.0,8.5,1.0,8.0,7.6
80640,20.0,5.0,8.5,1.0,8.0,7.6
80820,20.0,5.0,8.5,1.0,8.0,7.6
81000,20.0,5.0,8.5,1.0,8.0,7.6
81180,20.0,5.0,8.5,1.0,8.0,7.6
81360,20.0,5.0,8.5,1.0,8.0,7.6
81540,20.0,5.0,8.5,1.0,8.0,7.6
81720,20.0,5.0,8.5,1.0,8.0,7.6
81900,20.0,5.0,8.5,1.0,8.0,7.6
82080,20.0,5.0,8.5,1.0,8.0,7.6
82260,20.0,5.0,8.5,1.0,8.0,7.6
82440,20.0,5.0,8.5,1.0,8.0,7.6
82620,20.0,5.0,8.5,1.0,8.0,7.6
82800,20.0,5.0,8.5,1.0,8.0,7.6
82980,20.0,5.0,8.5,1.0,8.0,7.6
83160,20.0,5.0,8.5,1.0,8.0,7.6
83340,20.0,5.0,8.5,1.0,8.0,7.6
83520,20.0,5.0,8.5,1.0,8.0,7.6
83700,20.0,5.0,8.5,1.0,8.0,7.6
83880,20.0,5.0,8.5,1.0,8.0,7.6
84060,20.0,5.0,8.5,1.0,8.0,7.6
84240,20.0,5.0,8.5,1.0,8.0,7.6
84420,20.0,5.0,8.5,1.0,8.0,7.6
84600,20.0,5.0,8.5,1.0,8.0,7.6
84780,20.0,5.0,8.5,1.0,8.0,7.6
84960,20.0,5.0,8.5,1.0,8.0,7.6
85140,20.0,5.0,8.5,1.0,8.0,7.6
85320,20.0,5.0,8.5,1.0,8.0,7.6
85500,20.0,5.0,8.5,1.0,8.0,7.6
85680,20.0,5.0,8.5,1.0,8.0,7.6
85860,20.0,5.0,8.5,1.0,8.0,7.6
86040,20.0,5.0,8.5,1.0,8.0,7.6
86220,20.0,5.0,8.5,1.0,8.0,7.6
86400,20.0,5.0,8.5,1.0,8.0,7.6
86580,20.0,5.0,8.5,1.0,8.0,7.6
86760,20.0,5.0,8.5,1.0,8.0,7.6
86940,20.0,5.0,8.5,1.0,8.0,7.6
87120,20.0,5.0,8.5,1.0,8.0,7.6
87300,20.0,5.0,8.5,1.0,8.0,7.6
87480,20.0,5.0,8.5,1.0,8.0,7.6
87660,20.0,5.0,8.5,1.0,8.0,7.6
87840,20.0,5.0,8.5,1.0,8.0,7.6
88020,20.0,5.0,8.5,1.0,8.0,7.6
88200,20.0,5.0,8.5,1.0,8.0,7.6
88380,20.0,5.0,8.5,1.0,8.0,7.6
88560,20.0,5.0,8.5,1.0,8.0,7.6
88740,20.0,5.0,8.5,1.0,8.0,7.6
88920,20.0,5.0,8.5,1.0,8.0,7.6
89100,20.0,5.0,8.5,1.0,8.0,7.6
89280,20.0,5.0,8.5,1.0,8.0,7.6
89460,20.0,5.0,8.5,1.0,8.0,7.6
89640,20.0,5.0,8.5,1.0,8.0,7.6
89820,20.0,5.0,8.5,1.0,8.0,7.6
90000,20.0,5.0,8.5,1.0,8.0,7.6
90180,20.0,5.0,8.5,1.0,8.0,7.6
90360,20.0,5.0,8.5,1.0,8.0,7.6
90540,20.0,5.0,8.5,1.0,8.0,7.6
90720,20.0,5.0,8.5,1.0,8.0,7.6
90900,20.0,5.0,8.5,1.0,8.0,7.6
91080,20.0,5.0,8.5,1.0,8.0,7.6
91260,20.0,5.0,8.5,1.0,8.0,7.6
91440,20.0,5.0,8.5,1.0,8.0,7.6
91620,20.0,5.0,8.5,1.0,8.0,7.6
91800,20.0,5.0,8.5,1.0,8.0,7.6
91980,20.0,5.0,8.5,1.0,8.0,7.6
92160,20.0,5.0,8.5,1.0,8.0,7.6
92340,20.0,5.0,8.5,1.0,8.0,7.6
92520,20.0,5.0,8.5,1.0,8.0,7.6
92700,20.0,5.0,8.5,1.0,8.0,7.6
92880,20.0,5.0,8.5,1.0,8.0,7.6
93060,20.0,5.0,8.5,1.0,8.0,7.6
93240,20.0,5.0,8.5,1.0,8.0,7.6
93420,20.0,5.0,8.5,1.0,8.0,7.6
93600,20.0,5.0,8.5,1.0,8.0,7.6
93780,20.0,5.0,8.5,1.0,8.0,7.6
93960,20.0,5.0,8.5,1.0,8.0,7.6
94140,20.0,5.0,8.5,1.0,8.0,7.6
94320,20.0,5.0,8.5,1.0,8.0,7.6
